IDCONO|IDSUNO|IDSUTY|IDSUNM|IDALSU|IDSTAT|IDCORG|IDCOR2|IDLNCD|IDPHNO|IDPHN2|IDTLNO|IDTFNO|IDCSCD|IDECAR|IDDTFM|IDEDIT|IDVRNO|IDSUCO|IDSUAL|IDSUCM|IDMEPF|IDPODA|IDCFI1|IDCFI2|IDCFI3|IDCFI4|IDCFI5|IDHAFE|IDDESV|IDTIZO|IDFWSC|IDTXID|IDRGDT|IDRGTM|IDLMDT|IDCHNO|IDCHID|IDPPIN|IDLMTS|IDGEOC|IDRASN
1|63169|0|ARLET AVIATION LLC|ARLET AVIA|20|||GB|787 504 6412|||787 769 8016|US||DMY|||||||0|PROFSERV|0|||||GB|||211118|20170420|103240|20170420|33|LNGO|0|1492709611647|0|
1|63170|0|ASEP ISMAIL|ASEP ISMAI|20|||GB|||||ID||DMY|||||||0|PROFSERV|0|||||GB|||211135|20170420|163147|20170420|36|LNGO|0|1492731270355|0|
1|63171|0|G. HATTON AND ASSOCIATES|G. HATTON|20|||GB|47 51 94 14 00||||NO||DMY||3185 41 98737|||||0|PROFSERV|0|||||GB|||211143|20170420|172254|20170926|40|LNGO|0|1506452543386|0|
1|63172|0|KARLSTAD AIRPORT AB|KARLSTAD A|20|||GB|46 0 54 540 7704||||SE||DMY||SE556804653501|||||0|AIRPORT|0|||||GB|||211144|20170420|172711|20170420|43|LNGO|0|1492734551913|0|
1|63173|0|SERVICE POINT PARAGON NETHERLANDS|SERVICE PO|20|||GB|0172 504000||||NL||DMY|||||||0|FACILITIES|0|||||GB|||211147|20170420|173035|20170420|46|LNGO|0|1492734716988|0|
1|63174|0|GIBSON, DUNN & CRUTCHER LLP|GIBSON, DU|20|||GB|44 020 7071 4000|||44 020 7071 4244|GB||DMY|||||||0|LEGAL|0|||||GB|||0|20170420|174825|20260721|50|PANDERSON|0|1784670558089|0|
1|63175|0|PPG DEUTSCHLAND SALES & SERVICES GMB|PPG DEUTSC|20|||GB|+49 40 742 19327|||+49 40 742 13969|DE||DMY||DE812686821|||||0|OEMOTHERS|0|||||GB|||211206|20170424|21451|20260721|7|PANDERSON|0|1784670578941|0|
1|63176|0|SWISS HELICOPTER ASSOCIATION|SWISS HELI|20|||GB|41 0 58 796 9960||||CH||DMY|||||||0|TRAINING|0|||||GB|||211263|20170424|173206|20170424|52|LNGO|0|1493080786132|0|
1|63177|0|GLOBAL AIRPARTS INC|GLOBAL AIR|20|||GB|1 604 417 2262|||1 604 417 2262|CA||DMY|||||||0|OTHERS|0|||||GB|||211290|20170425|23121|20170425|4|LEIF|0|1493113169316|0|
1|63178|0|DYNAMOMETER SERVICES GROUP LIMITED|DYNAMOMETE|20|||GB|44 0 1886 834860|||44 0 1886 834879|GB||DMY|||||||0|FACILITIES|0|||||GB|||211465|20170426|105212|20170426|7|LNGO|0|1493229249113|0|
1|63179|0|SGP ARMATEC AS|SGP ARMATE|20|||GB|47 67 52 21 21||||NO||DMY|||||||0|FACILITIES|0|||||GB|||211467|20170426|105853|20170426|10|LNGO|0|1493229584060|0|
1|63180|0|ADVANCED OPERATIONS PARTNERS, LLC|ADVANCED O|20|||GB|210-391-8425||||US||DMY|||||||0|PROFSERV|0|||||GB|||0|20170428|151326|20190526|13|JIRA9957|0|1493417678048|0|
1|63181|0|OBERWEIS S.A|OBERWEIS S|20|||GB|+352 4031401|||+352 483803|LU||DMY|||||||0|TRAVEL|0|||||GB|||0|20170501|124954|20170501|17|YSHAM|0|1493668269088|0|
1|63182|0|CHURCHILL NAVIGATION|CHURCHILL|20|||GB|1866-472-7626||||US||DMY|||||||0|ITSYSTEMS|0|||||GB|||0|20170501|125859|20170501|22|YSHAM|0|1493668905743|0|
1|63183|0|GOD MAT BERGEN AS|GOD MAT BE|20|||GB|||||NO||DMY|||||||0|OTHERS|0|||||GB|||211813|20170502|140207|20170502|27|LNGO|0|1493759085795|0|
1|63184|0|HANS CLAUSSEN AS|HANS CLAUS|20|||GB|+4767119400||||NO||DMY|||||||0|OEMOTHERS|0|||||GB|||211850|20170503|12108|20260721|10|PANDERSON|0|1784670555692|0|
1|63185|0|AAR AIRCRAFT SERVICES - OKLAHOMA|AAR AIRCRA|20|||GB|1 405 218 3330|1 405 218 3196|||US||DMY|||||||0|OEMOTHERS|0|||||GB|||211853|20170503|12846|20170503|5|LEIF|0|1493800445931|0|
1|63186|0|ADVANCE AEROSPACE INC.|ADVANCE AE|20|||GB|1 604 217 6352|||1 604 217 6352|CA||DMY|||||||0|OEMOTHERS|0|||||GB|||211943|20170503|224857|20190828|12|LNGO|0|1567019024473|0|
1|63187|0|HJORNEVIKLOFTET AS|HJORNEVIKL|20|||GB|47 55 74 01 22||||NO||DMY|||||||0|OTHERS|0|||||GB|||212047|20170504|115516|20170504|10|LNGO|0|1493924184057|0|
1|63188|0|FIRST BAPTIST CHURCH WHITEHOUSE|FIRST BAPT|20|||GB|||||US||DMY|||||||0|OTHERS|0|||||GB|||212066|20170504|144325|20170504|13|YSHAM|0|1493934273008|0|
1|63189|0|ESCROW|ESCROW|20|||GB|||||US||DMY|||||||0|LEASE|0|||||GB|||212080|20170504|155809|20170526|22|LNGO|0|1495823145994|0|
1|63190|0|LINERZ INSERTS LLC|LINERZ INS|20|||GB|630 632 0059||||US||DMY|||||||0|FACILITIES|0|||||GB|||0|20170505|112116|20170505|23|LNGO|0|1494008535674|0|
1|63191|0|0546322 B.C. LTD|0546322 B.|20|||GB|778 999 7125||||CA||DMY|||||||0|AIRPORT|0|||||GB|||0|20170505|112547|20190526|28|JIRA9957|0|1494009969186|0|
1|63192|0|ADEPT TURNKEY PTY LTD|ADEPT TURN|20|||GB|+61 8 9242 5411|||+61 8 9201 9991|AU||DMY|||||||0|OEMOTHERS|0|||||GB|||212162|20170508|11017|20170508|6|LEIF|0|1494233019918|0|
1|63193|0|CITY SUMMIT|CITY SUMMI|20|||GB|+61 8 9248 3184|||+61 8 9248 7035|AU||DMY|||||||0|OEMOTHERS|0|||||GB|||212410|20170509|233209|20170510|6|LEIF|0|1494400604326|0|
1|63194|0|RAMCO EQUIPMENT CORP|RAMCO EQUI|90|||GB|908 693 9944|||973 509 9868|US||DMY|||||||0|FACILITIES|0|||||GB|||212481|20170510|141940|20180511|34|LNGO|0|1526080127395|0|
1|63195|0|DENTONS EUROPE ABOGADOS, S.L.U.|DENTONS EU|20|||GB|34 91 43 63 325|||34 91 43 63 329|ES||DMY||ESB83062158|||||0|PROFSERV|0|||||GB|||212484|20170510|142752|20170518|38|LNGO|0|1495135641808|0|
1|63196|0|MARITA NESVIK CONSULTING AS|MARITA NES|20|||GB|||||NO||DMY|||||||0|PROFSERV|0|||||GB|||212596|20170511|104704|20190526|39|JIRA9957|0|1494524886689|0|
1|63197|0|PROSJEKTIL PROSJEKTERING AS|PROSJEKTIL|20|||GB|47 51 96 27 90||||NO||DMY|||||||0|PROFSERV|0|||||GB|||212598|20170511|105106|20170511|42|LNGO|0|1494525125972|0|
1|63198|0|CYRIL'S TAXI SERVICE|CYRIL'S TA|20|||GB|||||ZA||DMY|||||||0|TRAVEL|0|||||GB|||0|20170511|110603|20170511|46|YSHAM|0|1494526063587|0|
1|63199|0|STEN GUSTAFSON|STEN GUSTA|20|||GB|||||US||DMY|||||||0|PROFSERV|0|||||GB|||212603|20170511|120516|20170511|242|YSHAM|0|1494530838823|0|
1|63200|0|JOHN GREMP|JOHN GREMP|20|||GB|||||US||DMY|||||||0|PROFSERV|0|||||GB|||212604|20170511|121052|20200522|248|YSHAM|0|1590161068723|0|
1|63201|0|AELLO EXECUTIVE SEARCH|AELLO EXEC|20|||GB|||||US||DMY|||||||0|HRBENEFIT|0|||||GB|||0|20170511|165821|20170511|250|YSHAM|0|1494547280182|0|
1|63202|0|ARTISTI PROFIL AS|ARTISTI PR|20|||GB|+4721509300|||+4721509301|NO||DMY||NO994932772MVA|||||0|OTHERS|0|||||GB|||212621|20170512|143|20170512|4|MBORE|0|1494572624742|0|
1|63203|0|QUEST SOFTWARE INC|QUEST SOFT|20|||GB|800 306 9329|||949 754 8999|US||DMY|||||||0|ITSYSTEMS|0|||||GB|||212704|20170512|143806|20170512|254|LNGO|0|1494625239605|0|
1|63204|0|CRISMA PLAST & PROFILERING|CRISMA PLA|20|||GB|+4746443475||||NO||DMY||NO916866844MVA|||||0|OTHERS|0|||||GB|||212745|20170514|235515|20170514|4|MBORE|0|1494831418507|0|
1|63205|0|IC BRINDLE & CO. LTD|IC BRINDLE|20|||GB|+44 1202 657814|||+44 202 693005|GB||DMY|||||||0|OEMOTHERS|0|||||GB|||212774|20170515|50539|20170515|5|LEIF|0|1494850729310|0|
1|63206|0|NEAS TEKNISK DRIFT (use#63564)|NEAS TEKNI|90|||GB|47 09090||||NO||DMY|||||||0|FACILITIES|0|||||GB|||212805|20170515|94957|20180511|258|LNGO|0|1526079153678|0|
1|63207|0|VMF AERONAUTICA LTDA|VMF AERONA|20|||GB|15 98834 1826|||15 98834 1826|BR||DMY|||||||0|OEMOTHERS|0|||||GB|||212831|20170515|223229|20170515|5|LEIF|0|1494914476090|0|
1|63208|0|GREEN BELTING INDUSTRIES LIMITED|GREEN BELT|20|||GB|905 564 6712|||905 564 6709|CA||DMY||102188083RT0001|||||0|OEMOTHERS|0|||||GB|||212986|20170517|165151|20170517|260|LNGO|0|1495065226974|0|
1|63209|0|IMAGESA|IMAGESA|20|||GB|+240333084378|||+240333084396|GQ||DMY|||||||0|FACILITIES|0|||||GB|||0|20170517|171058|20170517|264|YSHAM|0|1495066385033|0|
1|63210|0|HBR AVIACAO S.A|HBR AVIACA|20|||GB|+55 11 4880 8000|+55 11 4880 8125||+55 11 4880 8125|BR||DMY|||||||0|OEMOTHERS|0|||||GB|||212993|20170517|230511|20260721|19|PANDERSON|0|1784670571464|0|
1|63211|0|PREMIER CONFERENCING LIMITED|PREMIER CO|20|||GB|||||US||DMY|||||||0|ITSYSTEMS|0|||||GB|||235317|20170518|154516|20180329|270|YSHAM|0|1522342028605|0|
1|63212|0|SMITH COMMERCIAL CONTRACTING, INC|SMITH COMM|20|||GB|281-444-4332|||281-444-9843|US||DMY|||||||0|FACILITIES|0|||||GB|||0|20170518|160803|20170518|271|YSHAM|0|1495148979577|0|
1|63213|0|KINGA NALECZ, MAREK WATRAKIEWICZ|KINGA NALE|20|||GB|+48226278760|||+48226297230|PL||DMY||PL7010377589|||||0|OTHERS|0|||||GB|||213107|20170519|12618|20170519|5|MBORE|0|1495182514330|0|
1|63214|0|WORKING AT HEIGHT LIMITED|WORKING AT|20|||GB|+44 1483 415 410|||+44 1483 417 719|GB||DMY|||||||0|OEMOTHERS|0|||||GB|||213241|20170522|41632|20220920|6|RKIRBY|0|1663669746231|0|
1|63215|0|OROLIA SAS|OROLIA SAS|20|||GB|+33 2 9702 4933|+33 2 9702 4912||+33 4 9238 0975|GB||DMY|||||||0|OEMOTHERS|0|||||GB|||213347|20170522|233459|20170523|6|LEIF|0|1495533097788|0|
1|63216|0|AUTOEDICION Y PUBLICIDAD, SA|AUTOEDICIO|20|||GB|915 55 3693|||915 56 4060|ES||DMY|||||||0|OTHERS|0|||||GB|||213514|20170524|172955|20170524|274|YSHAM|0|1495672276023|0|
1|63217|0|NORWEGIAN COMPETENCE CENTRE HELICOPT|NORWEGIAN|20|||GB|||||NO||DMY|||||||0|TRAINING|0|||||GB|||0|20170525|135540|20170525|277|LNGO|0|1495745920749|0|
1|63218|0|FORDE SEMENTVARE|FORDE SEME|20|||GB|47 992 12 555|||47 57 83 09 01|NO||DMY|||||||0|FACILITIES|0|||||GB|||213589|20170525|152250|20170526|282|LNGO|0|1495816957455|0|
1|63219|0|GOTECH AS|GOTECH AS|20|||GB|47 52 90 59 20||||NO||DMY|||||||0|ITSYSTEMS|0|||||GB|||213728|20170529|160024|20170529|285|LNGO|0|1496098885163|0|
1|63220|0|OYVIND ASKE|OYVIND ASK|20|||GB|47090579428||||NO||DMY|||||||0|FACILITIES|0|||||GB|||213828|20170530|94409|20170530|288|LNGO|0|1496162712573|0|
1|63221|0|TOTALKAPITAL AS|TOTALKAPIT|20|||GB|47 51200850|||47 512 00 851|NO||DMY|||||||0|PROFSERV|0|||||GB|||213954|20170531|162318|20170531|291|LNGO|0|1496273053288|0|
1|63222|0|WATT TORQUE & PORTA POWER|WATT TORQU|20|||GB|+61 8 9185 2008|||+61 8 9185 2008|AU||DMY|||||||0|OEMOTHERS|0|||||GB|||213961|20170531|233215|20260721|6|PANDERSON|0|1784670577796|0|
1|63223|0|MAGNETEN SPORT|MAGNETEN S|20|||GB|+4751615055||||NO||DMY||NO986109625MVA|||||0|OTHERS|0|||||GB|||213963|20170531|235105|20170531|4|MBORE|0|1496299950035|0|
1|63224|0|CONTAINER KING|CONTAINER|20|||GB|604 944 0467|||604 944 0467|CA||DMY||125286989|||||0|FACILITIES|0|||||GB|||0|20170601|100208|20170602|295|LNGO|0|1496428390351|0|
1|63225|0|NES ADVANTAGE SOLUTIONS AS|NES ADVANT|20|||GB|47 55 22 48 00||||NO||DMY|||||||0|PROFSERV|0|||||GB|||214089|20170602|113925|20170602|298|LNGO|0|1496428873789|0|
1|63226|0|KEM EVENTS UK|KEM EVENTS|20|||GB|||||GB||DMY|||||||0|OTHERS|0|||||GB|||0|20170602|145855|20170602|303|YSHAM|0|1496440875465|0|
1|63227|0|ROBERT DEL GENIO|ROBERT DEL|20|||GB|203-622-8738||||US||DMY|||||||0|PROFSERV|0|||||GB|||214335|20170606|114745|20170606|307|YSHAM|0|1496775043678|0|
1|63228|0|AIRBORNE PRODUCTIONS DBA HELIWEB|AIRBORNE P|20|||GB|844 435 4932||||US||DMY|||||||0|OTHERS|0|||||GB|||214341|20170606|131903|20170606|301|LNGO|0|1496780418905|0|
1|63229|0|LINCOLN FINANCIAL GROUP|LINCOLN|20|||GB|||||US||DMY|||||||0|INSURANCE|0|||||GB|||214346|20170606|155818|20170607|309|YSHAM|0|1496851555469|0|
1|63230|0|MSH  INTERNATIONAL (CANADA) LTD|MSH  INTER|20|||GB|403 232 8545|||403 265 9425|CA||DMY|||||||0|HRBENEFIT|0|||||GB|||0|20170608|134743|20260721|314|PANDERSON|0|1784670584000|0|
1|63231|0|POLITICAL INTELLIGENCE|POLITICAL|20|||GB|34 914 440 277|||34 914 440 277|ES||DMY|||||||0|PROFSERV|0|||||GB|||214754|20170609|130700|20170609|317|LNGO|0|1497039167388|0|
1|63232|0|JPOM INC|JPOM INC|20|||GB|647 618 3915|||866-456-8419|CA||DMY|||||||0|PROFSERV|0|||||GB|||214815|20170612|93746|20190526|320|JIRA9957|0|1497285608713|0|
1|63233|0|PANDA AVIATION SERVICES|PANDA AVIA|20|||GB|604 807 8363||||CA||DMY|||||||0|PROFSERV|0|||||GB|||0|20170612|160153|20170612|324|LNGO|0|1497308642960|0|
1|63234|0|ERNST & YOUNG USLUGI KSIEGOWE SP ZOO|ERNST & YO|20|||GB|48 32 760 7700|||48 32 760 7710|PL||DMY||5261179615|||||0|PROFSERV|0|||||GB|||0|20170614|84419|20170614|7|LNGO|0|1497455190928|0|
1|63235|0|FALCK EMERGENCY NORWAY AS|FALCK EMER|20|||GB|47 33 38 04 07||||NO||DMY|||||||0|FACILITIES|0|||||GB|||214945|20170614|165419|20170614|10|LNGO|0|1497484529423|0|
1|63236|0|BELL COMMUNICATIONS AS|BELL COMMU|20|||GB|47 55 94 00 00|||47 55 94 03 00|NO||DMY|||||||0|FACILITIES|0|||||GB|||214992|20170615|81222|20260721|14|PANDERSON|0|1784670577114|0|
1|63237|0|COEVENT AS|COEVENT AS|20|||GB|47 53 69 53 00||||NO||DMY|||||||0|FACILITIES|0|||||GB|||214997|20170615|81759|20170615|16|LNGO|0|1497539929039|0|
1|63238|0|SECA SOLUTIONS AS|SECA SOLUT|20|||GB|47 60 20 00|||51 88 05 31|NO||DMY|||||||0|FACILITIES|0|||||GB|||215129|20170616|104242|20170616|19|LNGO|0|1497635085663|0|
1|63239|0|AEROSPACE INDUSTRIES ASSOC OF CANADA|AEROSPACE|20|||GB|613 232 4297|||613 232 1142|CA||DMY||106687049|||||0|OTHERS|0|||||GB|||215135|20170616|124328|20170616|23|LNGO|0|1497642339376|0|
1|63240|0|AWARDS CANADA|AWARDS CAN|20|||GB|204 237 8325|||204 237 8445|CA||DMY|||||||0|OTHERS|0|||||GB|||215168|20170619|83657|20170619|28|LNGO|0|1497894401514|0|
1|63241|0|TOTAL SAFETY SERVICES INC|TOTAL SAFE|20|||GB|604 292 4700||||CA||DMY||834766859|||||0|FACILITIES|0|||||GB|||215170|20170619|84021|20170619|29|LNGO|0|1497887034687|0|
1|63242|0|TELEMAR NORGE AS|TELEMAR NO|20|||GB|47 22726060|||47 22726061|NO||DMY|||||||0|OEMOTHERS|0|||||GB|||215505|20170622|81604|20200109|35|TCOSTA|0|1578602086807|0|
1|63243|0|AMERICAN AIRLINES CARGO|AMERICAN A|20|||GB|972 916 6743||||US||DMY|||||||0|FREIGHT|0|||||GB|||0|20170623|165712|20170623|32|LNGO|0|1498262301053|0|
1|63244|0|SECALEAP SERVICOS AERONAUTICOS LTDA|SECALEAP S|20|||GB|12 3797 2401|||12 3797 2400|BR||DMY||14.800.051/0002-|||||0|OEMOTHERS|0|||||GB|||215959|20170628|95907|20260721|41|PANDERSON|0|1784670562660|0|
1|63245|0|ODD HALSETH|ODD HALSET|20|||GB|||||NO||DMY|||||||0|FACILITIES|0|||||GB|||215962|20170628|113051|20170628|40|LNGO|0|1498674724858|0|
1|63246|0|COMAF INDUSTRIA AERONAUTICA LTDA|COMAF INDU|20|||GB|55 21 3266 5200|||55 21 3266 5200|BR||DMY||29.746.625/0001-|||||0|OEMOTHERS|0|||||GB|||216034|20170629|132302|20170629|40|LNGO|0|1498767893936|0|
1|63247|0|HMX|HMX|20|||GB|281 847 1000||||US||DMY|||||||0|OTHERS|0|||||GB|||216036|20170629|153240|20170629|35|LNGO|0|1498775775057|0|
1|63248|0|OFFSHORE HEALTH SERVICES AS|OFFSHORE H|20|||GB|||||NO||DMY|||||||0|TRAINING|0|||||GB|||0|20170629|154832|20170629|38|LNGO|0|1498776656999|0|
1|63249|0|EHBO-KOFFER|EHBO-KOFFE|20|||GB|085 4019364||||NL||DMY|||||||0|FACILITIES|0|||||GB|||216526|20170705|153930|20170705|42|LNGO|0|1499294534152|0|
1|63250|0|SAFRAN POWER UNITS|SAFRAN POW|20|||GB| 0 5 61 37 55 96|||0 5 61 37 55 96|FR||DMY|||||||0|OEMOTHERS|0|||||GB|||216573|20170706|93215|20260721|46|PANDERSON|0|1784670557752|0|
1|63251|0|EINAR ENGVIG AS|EINAR ENGV|20|||GB|71587700|||71587701|NO||DMY|||||||0|FACILITIES|0|||||GB|||216594|20170706|144651|20170706|50|LNGO|0|1499377773971|0|
1|63252|0|NEURO LOGIC SYSTEMS INC|NEURO LOGI|20|||GB|805 389 5435|||805 389 5436|US||DMY|||||||0|OEMOTHERS|0|||||GB|||216720|20170707|95611|20170707|55|LNGO|0|1499446735407|0|
1|63253|0|EMC3 LTD|EMC3 LTD|20|||GB|+44 2034683901||||GB||DMY|||||||0|PROFSERV|0|||||GB|||216729|20170707|141408|20260728|58|DWU|0|1785268106413|0|
1|63254|0|TIM HEBERT|TIM HEBERT|20|||GB|303 859 6070||||US||DMY|||||||0|PROFSERV|0|||||GB|||216839|20170710|102113|20170710|61|LNGO|0|1499707346029|0|
1|63255|0|A. SANTOS SERVICOS HIDRAULICOS E PNE|A. SANTOS|20|||GB|22 3051 2955|||22 3051 2955|BR||DMY||08433444/000122|||||0|OEMOTHERS|0|||||GB|||216962|20170711|124452|20170711|64|LNGO|0|1499802472554|0|
1|63256|0|CENTRALIS SWITZERLAND GMBH|CENTRALIS|20|||GB|41044 266 62 59|||41044 266 62 71|CH||DMY||CHE-382-025-775|||||0|LEGAL|0|||||GB|||216964|20170711|125545|20260721|70|PANDERSON|0|1784670560257|0|
1|63257|0|TUYET LE|TUYET LE|20|||GB|604-721-9599||||CA||DMY||71101 0926 RT001|||||0|OTHERS|0|||||GB|||217022|20170712|132712|20170712|73|LNGO|0|1499891551890|0|
1|63258|0|HELISPEED LTD|HELISPEED|20|||GB|44 7534 780817||||GB||DMY|||||||0|OTHERS|0|||||GB|||217045|20170712|145408|20260721|85|PANDERSON|0|1784670585749|0|
1|63259|0|ACTION SPRAY FOAM INSULATION|ACTION SPR|20|||GB|778 593 7115||||CA||DMY||816758585|||||0|FACILITIES|0|||||GB|||0|20170712|145902|20170712|81|LNGO|0|1499896836852|0|
1|63260|0|KLX AEROSPACE SOLUTIONS LTD (UK)|KLX AEROSP|20|||GB|+44 1162821961||||GB||DMY|||||||0|OTHERS|0|||||GB|||258790|20170713|142427|20170713|86|YSHAM|0|1550086298358|0|
1|63261|0|EIRTECH AVIATION SERVICES LIMITED|EIRTECH AV|20|||GB|353 0 61 433 748||||IE||DMY|||||||0|OEMOTHERS|0|||||GB|||217221|20170714|114605|20170714|92|LNGO|0|1500058470873|0|
1|63262|0|HOMAN ROOFING|HOMAN ROOF|20|||GB|604-514-9456|||604-514-9547|CA||DMY||862585353|||||0|FACILITIES|0|||||GB|||0|20170717|152214|20260721|97|PANDERSON|0|1784670577050|0|
1|63263|0|BEKKEVOLD DEFENCE|BEKKEVOLD|20|||GB|47 63 87 40 36|||47 63 87 40 37|NO||DMY|||||||0|OEMOTHERS|0|||||GB|||217384|20170718|104542|20210921|101|LBALLINT|0|1632239377412|0|
1|63264|0|M.A. VAN DER SLUIS|M.A. VAN D|20|||GB|0223642142||||NL||DMY|||||||0|OEMOTHERS|0|||||GB|||217393|20170718|140223|20170718|103|LNGO|0|1500412213104|0|
1|63265|0|DAY PITNEY LLP|DAY PITNEY|20|||GB|973-966-8186||||US||DMY|||||||0|BPROF|0|||||GB|||0|20170718|164921|20170718|107|YSHAM|0|1500421879745|0|
1|63266|0|AKUTTUNDERVISNING AS|AKUTTUNDER|20|||GB|47 919 03 216||||NO||DMY|||||||0|TRAINING|0|||||GB|||0|20170719|171619|20170719|110|LNGO|0|1500509827021|0|
1|63267|0|LYKKELISTEN - SOLA SYSTUE AS|LYKKELISTE|20|||GB|||||NO||DMY|||||||0|FACILITIES|0|||||GB|||217473|20170719|172012|20170719|113|LNGO|0|1500510059398|0|
1|63268|0|ERSOY BILGENHAM LAWYERS AND CONSULTA|ERSOY BILG|20|||GB|90 212 213 2300|||90 212 213 3600|TR||DMY|||||||0|PROFSERV|0|||||GB|||217618|20170721|160131|20170721|112|LNGO|0|1500678359744|0|
1|63269|0|WADE KROPELIN|WADE KROPE|20|||GB|250 898 7747||||CA||DMY|||||||0|PROFSERV|0|||||GB|||217620|20170721|161519|20260721|118|PANDERSON|0|1784670560339|0|
1|63270|0|DOUG PARKER|DOUG PARKE|20|||GB|||||CA||DMY|||||||0|PROFSERV|0|||||GB|||217622|20170721|161844|20170721|118|LNGO|0|1500679166779|0|
1|63271|0|TOTALTEC OILFIELD SERVICES GUYANA IN|TOTALTEC O|20|||GB|592 2256420||||GY||DMY|||||||0|PROFSERV|0|||||GB|||217625|20170721|162148|20170721|123|LNGO|0|1500679521417|0|
1|63272|0|EXPRESS CALIBRATION SERVICES|EXPRESS CA|20|||GB|816 246 9292|||816 246 9295|US||DMY|||||||0|OEMOTHERS|0|||||GB|||217774|20170725|103541|20170726|128|LNGO|0|1501108244316|0|
1|63273|0|OBERON DESIGN INC|OBERON DES|20|||GB|705-570-3910|||877-406-5777|US||DMY|||||||0|OTHERS|0|||||GB|||0|20170727|162559|20170727|133|YSHAM|0|1501198071340|0|
1|63274|0|INFONETT ROROS AS|INFONETT R|20|||GB|47 72 41 48 60|||47 72 41 48 01|NO||DMY|||||||0|FACILITIES|0|||||GB|||218039|20170728|85559|20170728|136|LNGO|0|1501257432980|0|
1|63275|0|MML CONSULTING LTD|MML CONSUL|20|||GB|||||NG||DMY|||||||0|HRBENEFIT|0|||||GB|||0|20170728|135640|20170728|140|YSHAM|0|1501275525617|0|
1|63276|0|KIWI 645 JOA|KIWI 645 J|20|||GB|51 64 06 47||||NO||DMY|||||||0|FACILITIES|0|||||GB|||218155|20170731|95216|20170731|143|LNGO|0|1501520302432|0|
1|63277|0|HAFRSFJORD BEGRAVELSESBYRA|HAFRSFJORD|20|||GB|51 89 60 90||||NO||DMY|||||||0|FACILITIES|0|||||GB|||218158|20170731|100640|20170731|146|LNGO|0|1501521101277|0|
1|63278|0|MRC GLOBAL NORWAY AS|MRC GLOBAL|20|||GB|47 51 95 94 00||||NO||DMY|||||||0|ITSYSTEMS|0|||||GB|||0|20170731|101421|20170731|149|LNGO|0|1501521400646|0|
1|63279|0|GIRSBERGER ELEKTRONIK AG|GIRSBERGER|20|||GB|0523013535||||CH||DMY|||||||0|FACILITIES|0|||||GB|||218164|20170731|104236|20170731|152|LNGO|0|1501523281926|0|
1|63280|0|CENTRE FOR MICROSCOPY AND ANALYSIS|CENTRE FOR|20|||GB|00353-1-8961820||||IE||DMY||IE2200007U|||||0|OEMOTHERS|0|||||GB|||218332|20170802|83414|20170802|156|LNGO|0|1501688294329|0|
1|63281|0|COLT AVIATION LLC|COLT AVIAT|20|||GB|817 416 8880|||817-416-8880|US||DMY||26-0188164|||||0|OEMOTHERS|0|||||GB|||218430|20170803|133822|20170803|161|LNGO|0|1501792954250|0|
1|63282|0|BYGGFIRMA STENSLAND OG BYBERG AS|BYGGFIRMA|20|||GB|||||NO||DMY|||||||0|FACILITIES|0|||||GB|||218485|20170804|101030|20170804|164|LNGO|0|1501866755473|0|
1|63283|0|MONTURA TASCI SRL SOCIETA UNIPERSONA|MONTURA TA|20|||GB|0445 318909|||0445 318911|IT||DMY|||||||0|FACILITIES|0|||||GB|||218488|20170804|101612|20170804|167|LNGO|0|1501867096136|0|
1|63284|0|REPUTATION INSTITUTE INC|REPUTATION|20|||GB|||||US||DMY|||||||0|OTHERS|0|||||GB|||0|20170808|122856|20190526|175|JIRA9957|0|1502220730358|0|
1|63285|0|TE LABORATORY|TE LABORAT|20|||GB|353  59 9152881|||059 9152886|IE||DMY||IE6581478E|||||0|OEMOTHERS|0|||||GB|||218993|20170810|101427|20170810|178|LNGO|0|1502385506161|0|
1|63286|0|SANDY LOUGHEED|SANDY LOUG|20|||GB|519 857 7744||||CA||DMY|||||||0|PROFSERV|0|||||GB|||219092|20170811|92901|20170811|181|LNGO|0|1502469033955|0|
1|63287|0|EMMANUEL DERIAZ|EMMANUEL D|20|||GB|519 857 7744||||CA||DMY|||||||0|PROFSERV|0|||||GB|||0|20170811|93318|20170811|184|LNGO|0|1502469291391|0|
1|63288|0|QUICK BASE, INC|QUICK BASE|20|||GB|||||US||DMY|||||||0|ITSYSTEMS|0|||||GB|||0|20170811|145651|20170811|188|YSHAM|0|1502488676485|0|
1|63289|0|CELECT AS - EL OG KLIMA|CELECT AS|20|||GB|47 75 01 83 00||||NO||DMY|||||||0|FACILITIES|0|||||GB|||219110|20170811|154610|20170811|193|LNGO|0|1502491903111|0|
1|63290|0|ATRA AS|ATRA AS|20|||GB|47 901 97 525||||NO||DMY|||||||0|FREIGHT|0|||||GB|||0|20170811|155011|20170811|194|LNGO|0|1502491853223|0|
1|63291|0|SURVITEC NORWAY AS|SURVITEC N|20|||GB|47 70 15 87 00||||NO||DMY|||||||0|OTHERS|0|||||GB|||219185|20170814|114213|20260721|201|PANDERSON|0|1784670560886|0|
1|63292|0|OUTSTANDING PRODUCTIONS, INC|OUTSTANDIN|20|||GB|214-350-6282|||214-350-9188|US||DMY|||||||0|PROFSERV|0|||||GB|||219362|20170815|153927|20170815|203|YSHAM|0|1502836901469|0|
